row_id,text,current_text,context_text,speech_act,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,canonical_group_id,gold_include,previous_text,next_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,gold_section,evidence_type,action_state,signals
ctx_020_01,I'll send the revised facilitator pack.,I'll send the revised facilitator pack.,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll send the revised facilitator pack.
[NEXT]
Can it be done by tomorrow morning?",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_020,True,We need someone to handle this.,Can it be done by tomorrow morning?,active,needs_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_020_02,Before tomorrow morning.,Before tomorrow morning.,"[PREVIOUS]
I'll send the revised facilitator pack.
[CURRENT]
Before tomorrow morning.
[NEXT]
Yes, that works.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_020,True,I'll send the revised facilitator pack.,"Yes, that works.",none,needs_previous,context_only,deadline_previous,action,action_commitment,not_action,deadline_or_sequence
ctx_020_03,"Yes, I'll take that.","Yes, I'll take that.","[PREVIOUS]
Could you send the revised facilitator pack?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by tomorrow morning.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_020,True,Could you send the revised facilitator pack?,Please finish by tomorrow morning.,active,accepts_previous,canonical_item,none,action,action_commitment,confirmed_action,
ctx_020_04,Marcus will send the revised facilitator pack by tomorrow morning.,Marcus will send the revised facilitator pack by tomorrow morning.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Marcus will send the revised facilitator pack by tomorrow morning.
[NEXT]
Let's move on.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_020,True,The work is on the list.,Let's move on.,active,standalone,canonical_item,deadline_current,action,action_commitment,confirmed_action,deadline_or_sequence
ctx_020_05,I completed the work to send the revised facilitator pack yesterday.,I completed the work to send the revised facilitator pack yesterday.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to send the revised facilitator pack yesterday.
[NEXT]
Nothing remains open.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Here is the status.,Nothing remains open.,completed,standalone,context_only,historical,,background_context,completed_history,
ctx_020_06,I might send the revised facilitator pack if capacity allows.,I might send the revised facilitator pack if capacity allows.,"[PREVIOUS]
We may need help.
[CURRENT]
I might send the revised facilitator pack if capacity allows.
[NEXT]
No action was agreed.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We may need help.,No action was agreed.,tentative,needs_next,context_only,other,,background_context,not_action,
ctx_020_07,"Actually, another owner will send the revised facilitator pack instead.","Actually, another owner will send the revised facilitator pack instead.","[PREVIOUS]
Marcus will send the revised facilitator pack.
[CURRENT]
Actually, another owner will send the revised facilitator pack instead.
[NEXT]
Use the new owner.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,ACTION_020,True,Marcus will send the revised facilitator pack.,Use the new owner.,superseded,modifies_previous,canonical_item,none,action,action_commitment,not_action,
ctx_020_08,Do not proceed with that action.,Do not proceed with that action.,"[PREVIOUS]
Please send the revised facilitator pack.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,Please send the revised facilitator pack.,It is no longer required.,inactive,modifies_previous,context_only,none,,background_context,not_action,
ctx_020_09,We agreed to replace the lecture with two practical exercises.,We agreed to replace the lecture with two practical exercises.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to replace the lecture with two practical exercises.
[NEXT]
That is the final position.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_020,True,We should choose an approach.,That is the final position.,none,standalone,canonical_item,none,decision,decision_agreement,not_action,decision_language
ctx_020_10,Agreed.,Agreed.,"[PREVIOUS]
The proposal is to replace the lecture with two practical exercises.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_020,True,The proposal is to replace the lecture with two practical exercises.,Let's use that approach.,none,accepts_previous,supporting_detail,none,decision,decision_agreement,not_action,decision_language
ctx_020_11,"Yes, that is the decision.","Yes, that is the decision.","[PREVIOUS]
We agreed to replace the lecture with two practical exercises.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,DECISION_020,True,We agreed to replace the lecture with two practical exercises.,Next topic.,none,needs_previous,duplicate_expression,none,decision,decision_agreement,not_action,decision_language
ctx_020_12,The team identified that late materials could leave facilitators unprepared.,The team identified that late materials could leave facilitators unprepared.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that late materials could leave facilitators unprepared.
[NEXT]
The exposure remains open.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_020,True,We should review delivery exposure.,The exposure remains open.,active,standalone,canonical_item,none,risk,risk_dependency,not_action,risk_language
ctx_020_13,"Yes, we should monitor that.","Yes, we should monitor that.","[PREVIOUS]
The risk is that late materials could leave facilitators unprepared.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,RISK_020,True,The risk is that late materials could leave facilitators unprepared.,Add it to the register.,active,accepts_previous,supporting_detail,none,risk,risk_dependency,not_action,risk_language
ctx_020_14,That exposure was closed last week.,That exposure was closed last week.,"[PREVIOUS]
We previously worried that late materials could leave facilitators unprepared.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We previously worried that late materials could leave facilitators unprepared.,No monitoring is required.,completed,modifies_previous,context_only,historical,,background_context,completed_history,
ctx_020_15,Can everyone see my screen?,Can everyone see my screen?,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,The meeting is starting.,We will continue in a moment.,none,standalone,none,other,,background_context,not_action,
ctx_020_16,The training work remains in progress.,The training work remains in progress.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The training work remains in progress.
[NEXT]
No commitment was made.",contextual_curriculum,training,context_020_training,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,,False,We reviewed the background.,No commitment was made.,none,standalone,supporting_detail,none,,background_context,not_action,
