row_id,text,speech_act,evidence_type,action_state,signals,domain,group_id,recommended_split,source,review_status,review_confidence,review_notes,previous_text,current_text,next_text,context_text,lifecycle_state,context_dependency,canonical_worthiness,temporal_role,canonical_group_id,gold_include,gold_section
ctx_010_09,We agreed to sample two additional operational processes.,contextual_curriculum,decision_agreement,not_action,decision_language,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should choose an approach.,We agreed to sample two additional operational processes.,That is the final position.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to sample two additional operational processes.
[NEXT]
That is the final position.",none,standalone,canonical_item,none,DECISION_010,True,decision
ctx_010_10,Agreed.,contextual_curriculum,decision_agreement,not_action,decision_language,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The proposal is to sample two additional operational processes.,Agreed.,Let's use that approach.,"[PREVIOUS]
The proposal is to sample two additional operational processes.
[CURRENT]
Agreed.
[NEXT]
Let's use that approach.",none,accepts_previous,supporting_detail,none,DECISION_010,True,decision
ctx_010_11,"Yes, that is the decision.",contextual_curriculum,decision_agreement,not_action,decision_language,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We agreed to sample two additional operational processes.,"Yes, that is the decision.",Next topic.,"[PREVIOUS]
We agreed to sample two additional operational processes.
[CURRENT]
Yes, that is the decision.
[NEXT]
Next topic.",none,needs_previous,duplicate_expression,none,DECISION_010,True,decision
ctx_010_12,The team identified that missing records could prevent completion of the audit plan.,contextual_curriculum,risk_dependency,not_action,risk_language,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should review delivery exposure.,The team identified that missing records could prevent completion of the audit plan.,The exposure remains open.,"[PREVIOUS]
We should review delivery exposure.
[CURRENT]
The team identified that missing records could prevent completion of the audit plan.
[NEXT]
The exposure remains open.",active,standalone,canonical_item,none,RISK_010,True,risk
ctx_010_13,"Yes, we should monitor that.",contextual_curriculum,risk_dependency,not_action,risk_language,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The risk is that missing records could prevent completion of the audit plan.,"Yes, we should monitor that.",Add it to the register.,"[PREVIOUS]
The risk is that missing records could prevent completion of the audit plan.
[CURRENT]
Yes, we should monitor that.
[NEXT]
Add it to the register.",active,accepts_previous,supporting_detail,none,RISK_010,True,risk
ctx_010_14,That exposure was closed last week.,contextual_curriculum,background_context,completed_history,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We previously worried that missing records could prevent completion of the audit plan.,That exposure was closed last week.,No monitoring is required.,"[PREVIOUS]
We previously worried that missing records could prevent completion of the audit plan.
[CURRENT]
That exposure was closed last week.
[NEXT]
No monitoring is required.",completed,modifies_previous,context_only,historical,,False,
ctx_010_15,Can everyone see my screen?,contextual_curriculum,background_context,not_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The meeting is starting.,Can everyone see my screen?,We will continue in a moment.,"[PREVIOUS]
The meeting is starting.
[CURRENT]
Can everyone see my screen?
[NEXT]
We will continue in a moment.",none,standalone,none,other,,False,
ctx_010_16,The audit work remains in progress.,contextual_curriculum,background_context,not_action,,audit,context_010_audit,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We reviewed the background.,The audit work remains in progress.,No commitment was made.,"[PREVIOUS]
We reviewed the background.
[CURRENT]
The audit work remains in progress.
[NEXT]
No commitment was made.",none,standalone,supporting_detail,none,,False,
ctx_011_01,I'll update the campaign launch schedule.,contextual_curriculum,action_commitment,confirmed_action,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We need someone to handle this.,I'll update the campaign launch schedule.,Can it be done by Tuesday?,"[PREVIOUS]
We need someone to handle this.
[CURRENT]
I'll update the campaign launch schedule.
[NEXT]
Can it be done by Tuesday?",active,needs_previous,canonical_item,none,ACTION_011,True,action
ctx_011_02,Before Tuesday.,contextual_curriculum,action_commitment,not_action,deadline_or_sequence,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,I'll update the campaign launch schedule.,Before Tuesday.,"Yes, that works.","[PREVIOUS]
I'll update the campaign launch schedule.
[CURRENT]
Before Tuesday.
[NEXT]
Yes, that works.",none,needs_previous,context_only,deadline_previous,ACTION_011,True,action
ctx_011_03,"Yes, I'll take that.",contextual_curriculum,action_commitment,confirmed_action,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Could you update the campaign launch schedule?,"Yes, I'll take that.",Please finish by Tuesday.,"[PREVIOUS]
Could you update the campaign launch schedule?
[CURRENT]
Yes, I'll take that.
[NEXT]
Please finish by Tuesday.",active,accepts_previous,canonical_item,none,ACTION_011,True,action
ctx_011_04,Mei will update the campaign launch schedule by Tuesday.,contextual_curriculum,action_commitment,confirmed_action,deadline_or_sequence,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,The work is on the list.,Mei will update the campaign launch schedule by Tuesday.,Let's move on.,"[PREVIOUS]
The work is on the list.
[CURRENT]
Mei will update the campaign launch schedule by Tuesday.
[NEXT]
Let's move on.",active,standalone,canonical_item,deadline_current,ACTION_011,True,action
ctx_011_05,I completed the work to update the campaign launch schedule yesterday.,contextual_curriculum,background_context,completed_history,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Here is the status.,I completed the work to update the campaign launch schedule yesterday.,Nothing remains open.,"[PREVIOUS]
Here is the status.
[CURRENT]
I completed the work to update the campaign launch schedule yesterday.
[NEXT]
Nothing remains open.",completed,standalone,context_only,historical,,False,
ctx_011_06,I might update the campaign launch schedule if capacity allows.,contextual_curriculum,background_context,not_action,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We may need help.,I might update the campaign launch schedule if capacity allows.,No action was agreed.,"[PREVIOUS]
We may need help.
[CURRENT]
I might update the campaign launch schedule if capacity allows.
[NEXT]
No action was agreed.",tentative,needs_next,context_only,other,,False,
ctx_011_07,"Actually, another owner will update the campaign launch schedule instead.",contextual_curriculum,action_commitment,not_action,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Mei will update the campaign launch schedule.,"Actually, another owner will update the campaign launch schedule instead.",Use the new owner.,"[PREVIOUS]
Mei will update the campaign launch schedule.
[CURRENT]
Actually, another owner will update the campaign launch schedule instead.
[NEXT]
Use the new owner.",superseded,modifies_previous,canonical_item,none,ACTION_011,True,action
ctx_011_08,Do not proceed with that action.,contextual_curriculum,background_context,not_action,,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,Please update the campaign launch schedule.,Do not proceed with that action.,It is no longer required.,"[PREVIOUS]
Please update the campaign launch schedule.
[CURRENT]
Do not proceed with that action.
[NEXT]
It is no longer required.",inactive,modifies_previous,context_only,none,,False,
ctx_011_09,We agreed to move the regional campaign into September.,contextual_curriculum,decision_agreement,not_action,decision_language,marketing,context_011_marketing,train,ai_authored_canonical_error_curriculum_v1,human_approved,high,Human reviewed and approved for contextual-head training.,We should choose an approach.,We agreed to move the regional campaign into September.,That is the final position.,"[PREVIOUS]
We should choose an approach.
[CURRENT]
We agreed to move the regional campaign into September.
[NEXT]
That is the final position.",none,standalone,canonical_item,none,DECISION_011,True,decision
